0.658
0.696
0.7250000000000001
0.593
0.743
0.748
0.673
0.6839999999999999
0.712
0.746
0.7190000000000001
0.6970000000000001
0.6970000000000001
0.725
0.6859999999999999
0.663
0.6619999999999999
0.714
0.711
0.734
0.7350000000000001
0.643
0.6890000000000001
0.7150000000000001
0.6759999999999999
0.6910000000000001
0.667
0.6479999999999999
0.725
0.714
0.752
0.69
0.6779999999999999
0.7
0.7050000000000001
0.7010000000000001
0.663
0.7030000000000001
0.645
0.639
0.655
0.72
0.687
0.733
0.6890000000000001
0.675
0.714
0.73
0.638
0.719
0.706
0.7130000000000001
0.705
0.745
0.711
0.696
0.719
0.716
0.734
0.655
0.667
0.704
0.6699999999999999
0.674
0.6819999999999999
0.604
0.708
0.736
0.754
0.7
0.7010000000000001
0.7010000000000001
0.711
0.7190000000000001
0.741
0.7270000000000001
0.756
0.741
0.732
0.696
0.7
0.7150000000000001
0.723
0.683
0.6699999999999999
0.696
0.6739999999999999
0.663
0.723
0.6950000000000001
0.768
0.6930000000000001
0.732
0.6779999999999999
0.705
0.724
0.717
0.6799999999999999
0.7010000000000001
0.732
0.706
0.62
0.75
0.6819999999999999
0.6839999999999999
0.729
0.641
0.732
